	Topic_0	Topic_1	Topic_2	Topic_3	Topic_4	Topic_5	Topic_6	Topic_7	Topic_8	Topic_9	Topic_10
41	0.104631217838765	0.08576329331046312	0.10043834572136458	0.08576329331046312	0.08785972936916332	0.08576329331046312	0.08785972936916332	0.08576329331046312	0.104631217838765	0.08576329331046312	0.08576329331046312
42	0.08576329331046313	0.08785972936916335	0.08576329331046313	0.08576329331046313	0.08576329331046313	0.08576329331046313	0.10672765389746523	0.10253478178006482	0.08576329331046313	0.10253478178006482	0.08576329331046313
43	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874
44	0.10873440285204988	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795
45	0.07215007215007213	0.1444604777938111	0.07391374058040723	0.13564213564213562	0.07567740901074232	0.08273208273208271	0.0862594195927529	0.07215007215007213	0.07215007215007213	0.10036876703543367	0.08449575116241781
46	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093
47	0.08576329331046312	0.08576329331046312	0.12349914236706688	0.08576329331046312	0.104631217838765	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312
48	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.10873440285204988	0.089126559714795	0.089126559714795
49	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.10236985236985235	0.0874125874125874	0.09168609168609168	0.0874125874125874	0.0874125874125874
50	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874
51	0.10873440285204988	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795
52	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.12587412587412586	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874
53	0.10878010878010876	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.10236985236985234	0.08954933954933954	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874
54	0.07331378299120234	0.10915607689801236	0.07331378299120234	0.09123492994460736	0.07331378299120234	0.1360377973281199	0.10557184750733137	0.08944281524926685	0.07331378299120234	0.10198761811665036	0.07331378299120234
55	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093
56	0.0874125874125874	0.0874125874125874	0.10664335664335661	0.0874125874125874	0.0874125874125874	0.10664335664335661	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874
57	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.14236706689536874	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312
58	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.10873440285204988
59	0.08417508417508418	0.08417508417508418	0.08417508417508418	0.08417508417508418	0.08417508417508418	0.10269360269360268	0.10269360269360268	0.1212121212121212	0.08417508417508418	0.08417508417508418	0.08417508417508418
60	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874
61	0.08220132358063392	0.07836990595611285	0.13009404388714732	0.07836990595611285	0.08028561476837338	0.12626262626262627	0.09944270289097876	0.08986415882967608	0.07836990595611285	0.07836990595611285	0.07836990595611285
62	0.12349914236706688	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.104631217838765	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312
63	0.08116883116883117	0.08712121212121213	0.08116883116883117	0.10101010101010101	0.09902597402597403	0.08116883116883117	0.08315295815295816	0.09505772005772005	0.08116883116883117	0.09307359307359307	0.11688311688311688
64	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093
65	0.0866850321395776	0.08264462809917356	0.08264462809917356	0.10082644628099173	0.08264462809917356	0.10082644628099173	0.08264462809917356	0.08264462809917356	0.13314967860422403	0.08264462809917356	0.08264462809917356
66	0.08116883116883117	0.08116883116883117	0.08116883116883117	0.08116883116883117	0.08315295815295816	0.13275613275613274	0.08910533910533912	0.12481962481962483	0.08116883116883117	0.08116883116883117	0.08315295815295816
67	0.08417508417508417	0.08417508417508417	0.1500187055742611	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.09240553684998128	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417
68	0.10299422799422801	0.11688311688311688	0.09902597402597403	0.08116883116883117	0.08116883116883117	0.08116883116883117	0.08116883116883117	0.08116883116883117	0.09505772005772006	0.08116883116883117	0.09902597402597403
69	0.08712121212121213	0.08116883116883117	0.08116883116883117	0.13474025974025972	0.09902597402597403	0.08116883116883117	0.11093073593073592	0.08116883116883117	0.08116883116883117	0.08116883116883117	0.08116883116883117
70	0.08576329331046312	0.104631217838765	0.08576329331046312	0.08576329331046312	0.12349914236706688	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312
71	0.08116883116883117	0.0891053391053391	0.0891053391053391	0.11489898989898989	0.09902597402597403	0.08513708513708514	0.08116883116883117	0.09902597402597403	0.09902597402597403	0.08116883116883117	0.08116883116883117
72	0.13131313131313133	0.07575757575757576	0.07575757575757576	0.07575757575757576	0.07575757575757576	0.09242424242424244	0.09242424242424244	0.09242424242424244	0.12020202020202019	0.07575757575757576	0.09242424242424244
73	0.07510589768654286	0.07510589768654286	0.08944281524926687	0.1109481915933529	0.09661127403062889	0.09840338872596939	0.10915607689801239	0.09302704463994788	0.07331378299120235	0.1055718475073314	0.07331378299120235
74	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093
75	0.0874125874125874	0.0874125874125874	0.10664335664335661	0.10450660450660448	0.0874125874125874	0.08954933954933954	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874
76	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874
77	0.08417508417508418	0.08417508417508418	0.10269360269360268	0.08623269734380845	0.11915450804339693	0.08417508417508418	0.08417508417508418	0.10269360269360268	0.08417508417508418	0.08417508417508418	0.08417508417508418
78	0.08417508417508417	0.12326973438084549	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.11915450804339693	0.08417508417508417
79	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093
80	0.08531468531468532	0.12121212121212123	0.08873348873348874	0.09215229215229216	0.08531468531468532	0.06993006993006994	0.08873348873348874	0.09898989898989899	0.10069930069930069	0.09898989898989899	0.06993006993006994
81	0.07451564828614009	0.09090909090909093	0.07451564828614009	0.08180162278522936	0.09090909090909093	0.09637357178340786	0.09090909090909093	0.07633714191091241	0.15830435502566653	0.08908759728431861	0.07633714191091241
82	0.08264462809917354	0.08264462809917354	0.08264462809917354	0.08264462809917354	0.1190082644628099	0.08264462809917354	0.1190082644628099	0.08264462809917354	0.10082644628099172	0.08264462809917354	0.08264462809917354
83	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874
84	0.07102272727272728	0.0727588383838384	0.12657828282828285	0.08491161616161617	0.07102272727272728	0.10227272727272728	0.07796717171717173	0.11963383838383837	0.10227272727272728	0.08491161616161617	0.08664772727272728
85	0.089126559714795	0.089126559714795	0.10873440285204988	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795
86	0.08576329331046312	0.104631217838765	0.08576329331046312	0.08576329331046312	0.1025347817800648	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.1067276538974652
87	0.08417508417508417	0.08829031051253272	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.09652076318742986	0.12738496071829403	0.08417508417508417	0.09857837635615413	0.08417508417508417
88	0.09728867623604465	0.07974481658692184	0.07974481658692184	0.09728867623604465	0.07974481658692184	0.07974481658692184	0.1674641148325359	0.07974481658692184	0.07974481658692184	0.07974481658692184	0.07974481658692184
89	0.08466483011937558	0.10082644628099173	0.08264462809917356	0.08264462809917356	0.09880624426078971	0.08264462809917356	0.08264462809917356	0.08264462809917356	0.08264462809917356	0.0866850321395776	0.13314967860422403
90	0.06993006993006994	0.07847707847707848	0.08531468531468532	0.10411810411810411	0.08531468531468532	0.08531468531468532	0.15881895881895886	0.06993006993006994	0.10069930069930069	0.07163947163947165	0.09044289044289046
91	0.08264462809917356	0.08264462809917356	0.08264462809917356	0.10082644628099173	0.10082644628099173	0.08264462809917356	0.08466483011937558	0.13516988062442606	0.08264462809917356	0.08264462809917356	0.08264462809917356
92	0.11688311688311688	0.08116883116883117	0.10101010101010101	0.08116883116883117	0.08116883116883117	0.08116883116883117	0.11489898989898989	0.08116883116883117	0.08116883116883117	0.08116883116883117	0.09902597402597403
93	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.11092405536849981	0.09446315001870557	0.08417508417508417	0.10269360269360268	0.10269360269360268	0.08417508417508417	0.08417508417508417
94	0.08116883116883117	0.08513708513708514	0.09902597402597403	0.09704184704184703	0.08116883116883117	0.08315295815295816	0.09704184704184703	0.08116883116883117	0.0891053391053391	0.12481962481962482	0.08116883116883117
95	0.10664335664335661	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.10664335664335661	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874
96	0.08264462809917356	0.08466483011937558	0.08264462809917356	0.08264462809917356	0.08264462809917356	0.08264462809917356	0.08264462809917356	0.08264462809917356	0.08264462809917356	0.1169880624426079	0.13719008264462806
97	0.09728867623604466	0.07974481658692185	0.07974481658692185	0.11483253588516747	0.07974481658692185	0.07974481658692185	0.0836434520645047	0.09339004075846181	0.09728867623604466	0.07974481658692185	0.11483253588516747
98	0.12587412587412586	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874
99	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093
100	0.08570554025099478	0.0840220385674931	0.073921028466483	0.09243954698500151	0.07055402509947964	0.06887052341597795	0.09243954698500152	0.10927456382001834	0.1345270890725436	0.06887052341597795	0.11937557392102845
101	0.08576329331046312	0.104631217838765	0.08576329331046312	0.104631217838765	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.104631217838765
102	0.08116883116883117	0.11688311688311688	0.11688311688311688	0.08116883116883117	0.08116883116883117	0.11688311688311688	0.08116883116883117	0.08116883116883117	0.08116883116883117	0.08116883116883117	0.08116883116883117
103	0.1025347817800648	0.08576329331046312	0.08576329331046312	0.104631217838765	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08785972936916332	0.08576329331046312	0.104631217838765
104	0.09399075500770418	0.10905666837870229	0.07704160246533129	0.07704160246533129	0.11282314672145181	0.07704160246533129	0.09587399417907894	0.10905666837870229	0.07704160246533129	0.07704160246533129	0.09399075500770418
105	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.10873440285204988	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795
106	0.058943869070451356	0.06035033883135149	0.10113796189745558	0.11801559902825728	0.0744150364403529	0.08004091548395346	0.07863444572305332	0.0673826876358522	0.11660912926735714	0.07160209691855261	0.17286791970336277
107	0.08116883116883117	0.10101010101010101	0.08116883116883117	0.09902597402597403	0.08116883116883117	0.08712121212121213	0.08116883116883117	0.09902597402597403	0.08116883116883117	0.09704184704184703	0.11093073593073592
108	0.08576329331046313	0.08576329331046313	0.08576329331046313	0.08576329331046313	0.08576329331046313	0.08576329331046313	0.11930627024966649	0.10463121783876501	0.08995616542786354	0.08576329331046313	0.08576329331046313
109	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093
110	0.07836990595611285	0.07836990595611285	0.08028561476837338	0.08603274120515499	0.09752699407871822	0.13009404388714732	0.07836990595611285	0.07836990595611285	0.10902124695228142	0.07836990595611285	0.10518982932776036
111	0.08417508417508418	0.08417508417508418	0.08417508417508418	0.1026936026936027	0.10475121586232698	0.08417508417508418	0.10063598952487843	0.08417508417508418	0.08417508417508418	0.08417508417508418	0.1026936026936027
112	0.07575757575757576	0.09242424242424244	0.09242424242424244	0.09242424242424244	0.07575757575757576	0.09242424242424244	0.1016835016835017	0.08872053872053873	0.09242424242424244	0.10353535353535354	0.09242424242424244
113	0.08576329331046313	0.09414903754526396	0.10463121783876501	0.08576329331046313	0.08576329331046313	0.08576329331046313	0.08576329331046313	0.08576329331046313	0.10463121783876501	0.09624547360396417	0.08576329331046313
114	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.104631217838765	0.08576329331046312	0.104631217838765	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.104631217838765
115	0.07974481658692184	0.07974481658692184	0.11483253588516745	0.08559276980329612	0.07974481658692184	0.07974481658692184	0.08169413432571328	0.1421229842282474	0.09728867623604465	0.07974481658692184	0.07974481658692184
116	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093
117	0.08466483011937558	0.10082644628099173	0.10688705234159779	0.08466483011937558	0.08264462809917356	0.0866850321395776	0.08264462809917356	0.08264462809917356	0.09274563820018364	0.09880624426078971	0.09678604224058769
118	0.09399075500770417	0.09399075500770417	0.11093990755007703	0.07704160246533127	0.07704160246533127	0.07892484163670604	0.1071734292073275	0.07892484163670604	0.09399075500770417	0.09399075500770417	0.09399075500770417
119	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.12587412587412586	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874
120	0.08417508417508418	0.08417508417508418	0.08417508417508418	0.08417508417508418	0.08417508417508418	0.08417508417508418	0.08417508417508418	0.13973063973063973	0.1026936026936027	0.08417508417508418	0.08417508417508418
121	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874
122	0.13474025974025972	0.08116883116883117	0.08116883116883117	0.09902597402597403	0.09902597402597403	0.08116883116883117	0.09902597402597403	0.08116883116883117	0.08116883116883117	0.08116883116883117	0.08116883116883117
123	0.1212121212121212	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.1212121212121212	0.08417508417508417	0.08417508417508417
124	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.10873440285204988	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795
125	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.104631217838765	0.08576329331046312	0.104631217838765	0.104631217838765	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312
126	0.08417508417508417	0.090347923681257	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.10269360269360268	0.08417508417508417	0.10269360269360268	0.11503928170594838	0.08417508417508417
127	0.08116883116883117	0.102994227994228	0.09902597402597403	0.09902597402597403	0.08116883116883117	0.08116883116883117	0.08315295815295816	0.11489898989898989	0.08116883116883117	0.09505772005772005	0.08116883116883117
128	0.06587615283267458	0.06587615283267458	0.08036890645586298	0.08036890645586298	0.1463914507392768	0.06748645879080661	0.1447811447811448	0.07875860049773092	0.07231737666520276	0.08197921241399501	0.11579563753476797
129	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093	0.09090909090909093
130	0.10082644628099172	0.10082644628099172	0.08264462809917354	0.08264462809917354	0.08264462809917354	0.10082644628099172	0.1190082644628099	0.08264462809917354	0.08264462809917354	0.08264462809917354	0.08264462809917354
131	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.10664335664335663	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.0874125874125874	0.1045066045066045	0.0874125874125874	0.08954933954933955
132	0.08417508417508417	0.08417508417508417	0.10269360269360268	0.08417508417508417	0.08829031051253272	0.090347923681257	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.08417508417508417	0.12944257388701833
133	0.07338086749851455	0.1224004753416518	0.09625668449197859	0.07174688057040997	0.06847890671420083	0.0766488413547237	0.12076648841354723	0.06684491978609625	0.08645276292335113	0.13383838383838384	0.083184789067142
134	0.11900826446280992	0.08264462809917356	0.09880624426078971	0.12102846648301194	0.08264462809917356	0.08264462809917356	0.08264462809917356	0.08264462809917356	0.08264462809917356	0.08264462809917356	0.08264462809917356
135	0.09399075500770415	0.0808080808080808	0.07704160246533126	0.11093990755007703	0.07704160246533126	0.09399075500770415	0.07892484163670604	0.09210751583632938	0.09399075500770415	0.09022427666495463	0.11093990755007703
136	0.10873440285204988	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795	0.089126559714795
137	0.10082644628099173	0.08264462809917356	0.09880624426078971	0.08264462809917356	0.08264462809917356	0.1371900826446281	0.08264462809917356	0.08466483011937558	0.08264462809917356	0.08264462809917356	0.08264462809917356
138	0.08576329331046312	0.08576329331046312	0.104631217838765	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.08576329331046312	0.12349914236706688
